id,price
312,148.91
313,235.75
314,119.9
315,141.69
316,73.34
317,128.99
318,235.76
319,128.91
320,147.19
321,119.86
322,160.72
323,167.73
324,127.27
325,134.77
326,81.1
327,137.93
328,181.22
329,145.14
330,146.02
331,105.51
332,215.7
333,137.87
334,245.47
335,161.38
336,110.88
337,171.79
338,107.39
339,144.63
340,166.01
341,97.31
342,284.39
343,119.68
344,152.88
345,168.38
346,328.86
347,225.83
348,187.69
349,121.71
350,125.96
351,255.13
352,80.45
353,106.51
354,79.03
355,127.87
356,253.93
357,122.16
358,193.18
359,156.25
360,190.44
361,289.73
362,186.8
363,118.79
364,192.08
365,161.92
366,222.8
367,75.95
368,180.93
369,117.52
370,83.33
371,232.95
372,179.12
373,104.22
374,261.23
375,121.26
376,173.01
377,193.57
378,153.2
379,200.97
380,163.01
381,218.9
382,216.8
383,293.88
384,184.15
385,201.83
386,417.66
387,120.49
388,227.59
389,150.57
390,71.9
391,126.04
392,108.35
393,66.99
394,158.29
395,277.85
396,80.7
397,175.15
398,161.31
399,109.61
400,152.43
401,142.17
402,135.48
403,135.94
404,168.97
405,66.47
406,85.52
407,90.33
408,160.8
409,158.42
410,111.98
411,174.96
412,70.43
413,148.61
414,148.23
415,404.1
416,134.71
417,272.22
418,360.54
419,185.13
420,87.87
421,317.69
422,150.34
423,122.37
424,145.18
425,327.34
426,257.9
427,178.04
428,185.27
429,144.73
430,181.48
431,98.14
432,110.68
433,169.86
434,83.42
435,258.64
436,425.07
437,98.45
438,77.3
439,85.45
440,173.17
441,296.08
442,179.06
443,114.39
444,192.93
445,211.96
446,159.23
447,182.05
448,142.92
449,146.46
450,187.33
451,118.59
452,175.69
453,164.51
454,154.87
455,331.91
456,151.93
457,86.54
458,87.27
459,227.01
460,187.1
461,188.54
462,104.59
463,207.74
464,250.39
465,177.1
466,170.57
467,142.17
468,191.55
469,108.68
470,156.47
471,192.98
472,108.68
473,189.23
474,69.01
475,155.82
476,227.37
477,156.65
478,263.34
479,142.03
480,157.63
481,93.51
482,191.51
483,175.54
484,202.83
485,163.55
486,140.37
487,379.49
488,123.26
489,131.08
490,156.02
491,60.0
492,131.95
493,129.7
494,185.78
495,157.84
496,137.77
497,89.05
498,114.8
499,318.31
500,145.91
501,308.21
502,163.86
503,96.61
504,210.87
505,103.93
506,140.8
507,147.59
508,180.12
509,317.69
510,89.07
511,138.62
512,122.47
513,230.69
514,97.86
515,230.73
516,84.77
517,172.53
518,196.61
519,210.39
520,113.87
521,78.1
522,134.8
523,232.94
524,192.85
525,74.99
526,290.56
527,243.74
528,173.87
529,154.22
530,184.31
531,167.39
532,135.21
533,70.17
534,390.41
535,109.62
536,74.16
537,124.53
538,196.92
539,174.78
540,328.28
541,135.39
542,215.4
543,365.39
544,153.94
545,125.46
546,96.66
547,97.48
548,100.7
549,122.52
550,123.79
551,287.97
552,94.75
553,147.82
554,136.26
555,124.16
556,169.52
557,148.66
558,172.6
559,60.9
560,151.66
561,341.27
562,174.83
563,136.97
564,161.75
565,205.32
566,174.31
567,125.99
568,130.5
569,135.02
570,139.66
571,329.65
572,120.68
573,68.14
574,128.15
575,139.98
576,146.55
577,82.17
578,143.97
579,161.76
580,198.41
581,211.18
582,161.72
583,196.88
584,130.68
585,114.58
586,175.84
587,236.77
588,251.7
589,147.78
590,210.65
591,266.78
592,72.11
593,145.25
594,179.25
595,194.41
596,225.02
597,103.05
598,350.73
599,192.23
600,303.67
601,207.87
602,77.17
603,186.21
604,181.35
605,176.28
606,223.28
607,107.44
608,128.7
609,67.73
610,108.46
611,192.74
612,203.13
613,66.65
614,214.74
615,154.34
616,237.92
617,179.94
618,208.88
619,230.76
620,150.83
621,170.02
622,109.69
623,189.63
624,134.04
625,106.36
626,153.46
627,145.08
628,248.02
629,209.95
630,177.15
631,85.68
632,143.82
633,109.29
634,160.07
635,116.2
636,152.57
637,69.91
638,146.89
639,115.85
640,226.99
641,68.32
642,114.4
643,119.68
644,46.51
645,208.89
646,175.11
647,102.64
648,165.92
649,80.15
650,179.73
651,97.98
652,132.88
653,109.69
654,65.47
655,342.25
656,135.0
657,120.62
658,163.96
659,110.26
660,90.68
661,369.28
662,226.4
663,109.42
664,227.99
665,551.52
666,113.25
667,193.46
668,136.0
669,197.05
670,243.7
671,169.61
672,145.04
673,211.46
674,265.63
675,149.71
676,172.67
677,162.12
678,164.6
679,141.15
680,96.54
681,316.88
682,361.95
683,263.27
684,263.21
685,90.21
686,114.53
687,203.29
688,161.21
689,236.31
690,145.99
691,381.69
692,225.28
693,484.17
694,81.21
695,146.61
696,76.52
697,127.38
698,182.47
699,134.65
700,97.98
701,241.66
702,143.28
703,203.25
704,385.3
705,77.6
706,151.58
707,216.62
708,215.31
709,406.54
710,147.18
711,122.31
712,119.03
713,91.6
714,179.24
715,80.75
716,106.96
717,123.09
718,145.86
719,209.21
720,199.37
721,171.53
722,181.22
723,221.33
724,213.88
725,120.12
726,326.16
727,251.58
728,162.27
729,168.45
730,157.3
731,225.45
732,217.13
733,63.76
734,62.84
735,315.42
736,118.82
737,118.66
738,122.86
739,192.82
740,340.95
741,167.32
742,241.46
743,184.85
744,154.65
745,116.17
746,197.04
747,71.43
748,133.2
749,246.16
750,201.96
751,339.3
752,250.03
753,95.24
754,284.72
755,77.78
756,120.72
757,113.29
758,440.7
759,198.3
760,190.13
761,399.68
762,159.37
763,103.98
764,248.24
765,235.62
766,136.93
767,207.37
768,196.44
769,108.02
770,73.6
771,239.47
772,61.01
773,114.64
774,198.26
775,169.86
776,232.6
777,116.04
778,163.9
779,133.33
780,191.03
781,175.62
782,217.48
783,124.05
784,105.81
785,243.19
786,87.64
787,144.31
788,299.6
789,146.94
790,102.42
791,169.71
792,172.35
793,177.21
794,132.21
795,69.66
796,77.17
797,114.57
798,205.25
799,380.74
800,154.68
801,203.76
802,134.1
803,158.8
804,96.3
805,164.07
806,229.74
807,258.98
808,152.01
809,154.77
810,110.46
811,82.02
812,126.76
813,158.84
814,92.57
815,150.82
816,155.65
817,360.95
818,142.5
819,153.71
820,187.82
821,136.23
822,155.41
823,409.7
824,160.25
825,121.69
826,132.47
827,116.14
828,175.37
829,170.1
830,199.78
831,236.57
832,120.4
833,216.29
834,197.28
835,87.5
836,225.57
837,177.42
838,185.5
839,169.67
840,334.79
841,163.97
842,206.71
843,131.5
844,125.45
845,58.91
846,87.66
847,124.22
848,168.52
849,103.95
850,133.78
851,277.15
852,216.56
853,95.47
854,154.66
855,172.71
856,152.89
857,102.06
858,103.83
859,180.19
860,180.23
861,53.74
862,85.45
863,194.1
864,180.92
865,152.77
866,251.52
867,137.25
868,165.48
869,111.38
870,185.22
871,407.56
872,120.3
873,120.18
874,213.44
875,242.3
876,196.8
877,213.65
878,200.71
879,94.47
880,172.15
881,121.98
882,183.55
883,97.11
884,199.49
885,140.82
886,174.59
887,278.55
888,135.1
889,184.33
890,145.25
891,116.05
892,71.88
893,96.4
894,109.97
895,194.63
896,138.98
897,94.08
898,62.91
899,109.88
900,178.25
901,119.23
902,122.63
903,139.19
904,53.62
905,155.42
906,121.72
907,135.53
908,85.39
909,148.97
910,190.77
911,408.18
912,121.89
913,118.0
914,225.83
915,89.05
916,183.91
917,225.12
918,102.86
919,345.03
920,104.69
921,79.43
922,198.34
923,194.62
924,234.95
925,159.55
926,118.68
927,156.03
928,230.78
929,208.62
930,211.56
931,122.01
932,85.92
933,140.8
934,175.86
935,140.37
936,281.71
937,127.12
938,111.32
939,100.99
940,248.95
941,179.51
942,155.87
943,142.19
944,179.44
945,196.28
946,126.17
947,118.87
948,129.69
949,194.88
950,161.0
951,194.04
952,94.33
953,214.9
954,228.72
955,247.6
956,254.55
957,119.04
958,117.13
959,282.92
960,133.17
961,397.19
962,147.83
963,206.16
964,170.47
965,175.4
966,180.09
967,172.4
968,228.97
969,91.2
970,157.82
971,242.12
972,135.79
973,261.35
974,169.26
975,155.43
976,167.13
977,262.97
978,116.1
979,127.4
980,207.87
981,183.95
982,162.61
983,179.46
984,159.45
985,143.85
986,279.35
987,185.53
988,348.09
989,205.44
990,126.94
991,216.2
992,119.56
993,144.65
994,345.39
995,408.65
996,155.41
997,158.08
998,115.77
999,119.16
1000,186.63
1001,188.3
1002,167.11
1003,69.4
1004,143.67
1005,121.83
1006,203.94
1007,65.27
1008,115.72
1009,263.2
1010,183.37
1011,166.16
1012,71.49
1013,142.38
1014,242.36
1015,57.38
1016,126.67
1017,154.47
1018,301.35
1019,104.21
1020,134.65
1021,140.66
1022,76.53
1023,170.01
1024,99.88
1025,170.35
1026,74.73
1027,246.68
1028,124.06
1029,77.08
1030,162.58
1031,444.95
1032,90.95
1033,112.42
1034,220.18
1035,90.39
1036,102.59
1037,133.19
1038,149.83
1039,109.59
1040,70.0
1041,170.8
1042,175.84
1043,411.19
1044,119.07
1045,114.06
1046,148.67
1047,320.04
1048,142.85
1049,90.19
1050,98.66
1051,124.25
1052,120.54
1053,194.2
1054,108.13
1055,187.73
1056,183.36
1057,95.42
1058,80.05
1059,83.55
1060,199.52
1061,150.44
1062,112.88
1063,95.93
1064,121.42
1065,187.99
1066,145.45
1067,134.83
1068,234.37
1069,147.7
1070,96.69
1071,165.58
1072,185.31
1073,67.2
1074,108.22
1075,160.68
1076,245.09
1077,131.25
1078,102.26
1079,181.23
1080,361.59
1081,135.95
1082,122.01
1083,167.29
1084,225.47
1085,152.57
1086,119.68
1087,136.05
1088,166.43
1089,159.41
1090,234.12
1091,256.98
1092,60.09
1093,102.04
1094,108.13
1095,237.86
1096,165.42
1097,90.33
1098,63.92
1099,221.71
1100,177.33
1101,129.44
1102,233.96
1103,124.08
1104,282.51
1105,193.69
1106,216.35
1107,86.38
1108,167.53
1109,85.88
1110,149.78
1111,85.0
1112,546.96
1113,206.24
1114,84.04
1115,161.37
1116,90.77
1117,106.64
1118,222.0
1119,204.67
1120,139.82
1121,217.47
1122,215.12
1123,221.69
1124,325.21
1125,120.26
1126,153.16
1127,166.84
1128,114.77
1129,122.31
1130,234.0
1131,105.27
1132,81.29
1133,180.9
1134,140.89
1135,74.07
1136,125.46
1137,184.08
1138,175.88
1139,124.04
1140,80.09
1141,336.25
1142,99.78
1143,107.03
1144,179.62
1145,246.56
1146,251.13
1147,278.97
1148,209.42
1149,294.74
1150,148.05
1151,322.93
1152,244.74
1153,203.54
1154,176.33
1155,257.74
1156,94.16
1157,125.35
1158,110.68
1159,112.03
1160,267.34
1161,104.46
1162,189.38
1163,78.75
1164,144.77
1165,180.71
1166,382.79
1167,109.49
1168,152.57
1169,125.94
1170,195.22
1171,86.08
1172,126.97
1173,76.62
1174,150.25
1175,243.49
1176,181.35
1177,159.9
1178,111.23
1179,118.72
1180,107.0
1181,141.59
1182,198.36
1183,410.98
1184,271.77
1185,130.34
1186,354.74
1187,153.86
1188,105.06
1189,241.04
1190,115.64
1191,95.19
1192,145.88
1193,178.22
1194,124.73
1195,137.19
1196,239.85
1197,80.0
1198,119.27
1199,94.26
1200,120.65
1201,90.6
1202,107.24
1203,162.04
1204,94.13
1205,170.02
1206,160.85
1207,182.59
1208,180.24
1209,308.02
1210,82.62
1211,145.93
1212,192.15
1213,173.39
1214,209.35
1215,134.33
1216,149.5
1217,476.18
1218,106.51
1219,90.19
1220,378.84
1221,175.02
1222,147.63
1223,175.62
1224,91.29
1225,144.48
1226,131.12
1227,269.26
1228,125.81
1229,96.08
1230,66.16
1231,177.44
1232,194.48
1233,149.22
1234,474.5
1235,366.17
1236,196.12
1237,182.39
1238,164.3
1239,203.82
1240,91.16
1241,210.72
1242,163.71
1243,220.05
1244,132.01
1245,166.7
1246,158.05
1247,67.96
1248,89.98
1249,158.51
1250,115.52
1251,143.26
1252,176.76
1253,164.42
1254,318.81
1255,147.2
1256,241.66
1257,88.32
1258,93.54
1259,71.93
1260,148.51
1261,327.25
1262,124.53
1263,80.09
1264,428.44
1265,146.57
1266,256.48
1267,308.67
1268,106.81
1269,152.58
1270,137.44
1271,117.04
1272,193.88
1273,51.99
1274,252.5
1275,110.9
1276,330.52
1277,154.97
1278,118.09
1279,89.66
1280,136.31
1281,226.71
1282,77.15
1283,245.19
1284,81.83
1285,101.96
1286,133.65
1287,57.18
1288,114.28
1289,110.98
1290,164.99
1291,78.67
1292,193.41
1293,86.09
1294,369.92
1295,68.18
1296,115.83
1297,125.38
1298,178.75
1299,172.91
1300,224.75
1301,110.27
1302,187.17
1303,80.37
1304,160.06
1305,109.32
1306,184.04
1307,189.38
1308,72.52
1309,142.45
1310,270.44
1311,160.5
1312,143.56
1313,152.16
1314,215.93
1315,86.34
1316,294.72
1317,93.56
1318,119.15
1319,80.1
1320,88.42
1321,426.15
1322,294.0
1323,218.85
1324,103.4
1325,70.65
1326,213.37
1327,140.98
1328,280.5
1329,84.25
1330,123.53
1331,204.08
1332,108.27
1333,320.88
1334,198.14
1335,161.33
1336,142.6
1337,238.15
1338,100.54
1339,164.13
1340,176.86
1341,149.33
1342,128.58
1343,219.89
1344,111.33
1345,162.27
1346,221.61
1347,126.81
1348,67.79
1349,204.39
1350,111.81
1351,294.21
1352,245.04
1353,396.0
1354,234.5
1355,224.46
1356,279.8
1357,134.92
1358,165.58
1359,194.59
1360,206.01
1361,167.32
1362,165.69
1363,83.04
1364,379.09
1365,72.76
1366,194.71
1367,152.51
1368,67.77
1369,100.71
1370,297.41
1371,86.62
1372,147.29
1373,127.82
1374,237.06
1375,148.7
1376,237.37
1377,316.71
1378,127.65
1379,301.5
1380,266.02
1381,146.41
1382,142.69
1383,158.93
1384,67.82
1385,135.01
1386,214.45
1387,107.34
1388,128.61
